IN,0
NNP,1
CC,2
",",3
NN,4
CD,5
VBD,6
JJ,7
TO,8
VB,9
PRP,10
RB,11
.,12
DT,13
NNS,14
VBP,15
VBN,16
WDT,17
PRP$,18
VBG,19
EX,20
JJS,21
MD,22
:,23
VBZ,24
WP,25
NNPS,26
WRB,27
RP,28
RBS,29
JJR,30
UH,31
RBR,32
PDT,33
(,34
),35
'',36
FW,37
``,38
WP$,39
POS,40
$,41
SYM,42
